Caption,Comments,Likes,URL
ZARA SRPLS | Collection 06. New drop 03 now available #zarasrpls #zaraman @zaraman,449,16472,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/181638435_109594121288498_99114091950293139_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=GlDvwpKWk-cAX96J3HA&edm=APU89FABAAAA&ccb=7-4&oh=e557deba0414a7c5cbfb939be5626528&oe=615F710C&_nc_sid=86f79a
ZARA SRPLS | Collection 06. New drop 03 now available #zarasrpls #zarawoman,131,16156,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/182576763_4292240664128886_8933815802460354602_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=pST0YEXREHkAX-jMWOl&edm=APU89FABAAAA&ccb=7-4&oh=362e1993d7ee48a069b12cb791966746&oe=615F23A7&_nc_sid=86f79a
ZARA SRPLS | Collection 06. New drop 03 now available #zarasrpls #zarakids @zarakids,74,14908,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/182628905_4023683147738569_4931687330328658295_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=yRJiqnaxnAAAX_JSqN_&edm=APU89FABAAAA&ccb=7-4&oh=cc24b2dc5480d24eb71b0ecbd10fb41e&oe=615F6950&_nc_sid=86f79a
"There is no beauty, only beauties 
ZARA BEAUTY collection | Available on 12.05 
#zarabeauty #zara #thereisnobeautyonlybeauties",110,20670,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/182415236_2814149248915084_7828034327599147465_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=FaHybL7oobUAX_Lkclu&edm=APU89FABAAAA&ccb=7-4&oh=1c659025d58687aca567996ecc4894d9&oe=615F5076&_nc_sid=86f79a
"ZARA BEAUTY collection | Available on 12.05 
Infinite possibilities. Experience beauty, bigger: its breadth of color, its boundless creativity, its pluralistic point of view. A complete collection for eyes, lips, face and nails. 
#zarabeauty #thereisnobeautyonlybeauties #zara
Thank you @mario_godlewski",208,32906,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/182336715_188000506392247_1705500276337982384_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=kA72LeO6LqkAX8ekYe5&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=0ca4dc4caa2a8bb49f757d476f15c016&oe=615F98F6&_nc_sid=86f79a
"ZARA BEAUTY collection | Available on 12.05 
We partnered with legendary makeup artist @diane.kendal, drawing on her decades of experience in the fashion industry. Diane brought her trend-forward lens and depth of product experience to ZARA BEAUTY. 
Photographed by Gregory Harris @gstyles 
#zarabeauty #thereisnobeautyonlybeauties #zara",214,38144,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/182032019_129249332577882_1710265177501626033_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=MYLmLHy9tKoAX-ko4d6&edm=ALQROFkBAAAA&ccb=7-4&oh=17def8b9b0022eb852ef0c194285a3d9&oe=61639873&_nc_sid=30a2ef&ig_cache_key=MjU2NjczMzY1OTgyNjgxNzU1OA%3D%3D.2-ccb7-4
"ZARA BEAUTY collection | Available on 12.05
Packaging that is thoughtfully designed to be refilled and reused.
#zarabeauty #thereisnobeautyonlybeauties #zara 

Creative Direction by @baronandbaron
Still Life Photography by Maxime Poiblanc @maximepoiblanc 
CGI Animation by Esteban Diacono @_estebandiacono",213,53033,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/181547566_455332105762725_8480607332081215021_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=1FyP4hikJ2oAX_zjX_y&edm=APU89FABAAAA&ccb=7-4&oh=f1e66d8d0eb277dd693954f50b561de5&oe=6164650E&_nc_sid=86f79a
"ZARA BEAUTY collection | Available on 12.05
Crafted to keep. Our refillable system makes reusing our products easy and intuitive.
#zarabeauty #thereisnobeautyonlybeauties #zara 

Creative Direction by @baronandbaron
Still Life Photography by Maxime Poiblanc @maximepoiblanc 
CGI Animation by Esteban Diacono @_estebandiacono",201,41490,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/181042168_967519104075868_5164649651634303139_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=r4YVs5SJa4cAX9qgrDv&edm=APU89FABAAAA&ccb=7-4&oh=58b6688c3d03982e0dafb14caff56d48&oe=6163139D&_nc_sid=86f79a
"ZARA BEAUTY collection | Available on 12.05
Smart design. Concepted by creative director @fabienbaron, our packaging merges the principles of luxury with the art of innovation. 
#zarabeauty #thereisnobeautyonlybeauties #zara 

Creative Direction by @baronandbaron
Still Life Photography by Maxime Poiblanc @maximepoiblanc 
CGI Animation by Esteban Diacono @_estebandiacono",314,57144,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/181615583_456769755399709_8059644732073204869_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=IItjKpcbUtgAX8EQ7Vx&edm=APU89FABAAAA&ccb=7-4&oh=ab9850807e2530100375f09121319b2e&oe=61639B1F&_nc_sid=86f79a
"ZARA BEAUTY collection | Available on 12.05 
Consciously crafted. We have carefully selected each of our ingredients for clean formulas with no animal testing. 
#zarabeauty #thereisnobeautyonlybeauties #zara 

Thank you @baronandbaron @Mario_godlewski",224,39362,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/181144985_130950889054959_2760126291779687250_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=09x3du0VKYUAX-x9ncK&edm=APU89FABAAAA&ccb=7-4&oh=ef30ffc03d68fb9c359f6cf20bb2c74e&oe=615F5D5D&_nc_sid=86f79a
"ZARA BEAUTY collection | Available on 12.05 
Beauty in full color. A vivid spectrum of shades
#zarabeauty #thereisnobeautyonlybeauties #zara 

Thank you @baronandbaron @Mario_godlewski",67,18739,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/182192202_177262110937294_3400956706843513925_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Y1jvgRBzq6AAX9Y3hQW&edm=APU89FABAAAA&ccb=7-4&oh=b2d21340736ef631b963990674743c26&oe=615F4468&_nc_sid=86f79a
"ZARA BEAUTY collection | Available on 12.05 
Beauty in full color. A vivid spectrum of shades
#zarabeauty #thereisnobeautyonlybeauties #zara 

Thank you @baronandbaron @Mario_godlewski",200,31823,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/181629934_499997401155379_1734054148755576359_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=QUQK1YHHrzAAX9MqkSP&edm=APU89FABAAAA&ccb=7-4&oh=b0d6078a6e0c461cdb8cbb6e23da6d9f&oe=615F54F8&_nc_sid=86f79a
"ZARA BEAUTY collection | Coming soon
#zarabeauty #thereisnobeautyonlybeauties #zara 

Directed by @fabienbaron 
Creative Direction @baronandbaron",82,21104,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/180406404_458797888743011_8002574509620999890_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=4NWdit16oUoAX9wh7dH&edm=APU89FABAAAA&ccb=7-4&oh=be5e71ef3b38c2a6af8c8cbd58b6b9f7&oe=615F7624&_nc_sid=86f79a
"ZARA BEAUTY collection | Coming soon
#zarabeauty #thereisnobeautyonlybeauties #zara 

Directed by @fabienbaron 
Creative Direction @baronandbaron",77,16929,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/180392553_952989408790741_4778160955206396759_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=jBKttUKZik4AX-45yPH&edm=APU89FABAAAA&ccb=7-4&oh=36897c0fbae9d39e71363f590c80f46d&oe=615F95A6&_nc_sid=86f79a
"ZARA BEAUTY collection | Coming soon
#zarabeauty #thereisnobeautyonlybeauties #zara 

Directed by @fabienbaron 
Creative Direction @baronandbaron",148,22807,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/182565774_879652149248772_2270376363007550614_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=cRTo0tgauzEAX9AxQKk&edm=APU89FABAAAA&ccb=7-4&oh=ebb31c32e47a4e99f6348f6427c9d386&oe=615F8899&_nc_sid=86f79a
ZARA SRPLS | Collection 06. New drop 02 now available #zarasrpls #zaraman @zaraman,235,15524,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/179534015_289866459343699_935350722795658818_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Q53BaiDTvqIAX-TVG1b&edm=APU89FABAAAA&ccb=7-4&oh=ebcc87fc01376ff1777a792d835b972f&oe=615F758F&_nc_sid=86f79a
ZARA SRPLS | Collection 06. New drop 02 now available #zarasrpls #zarawoman,167,17437,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/178557268_751788075437615_7775954956229964556_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=BG2u3MEb6WEAX-aIC7H&edm=APU89FABAAAA&ccb=7-4&oh=7938e9ef4b516eb98959be3449566e58&oe=615F7F52&_nc_sid=86f79a
ZARA SRPLS | Collection 06. New drop 02 now available #zarasrpls #zarakids @zarakids,110,16057,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/179789021_286077709832470_5847319081185018826_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=_DZcVM1GPyMAX8aOwjO&edm=APU89FABAAAA&ccb=7-4&oh=2bd5919f6ef59b9c254c58a342f4b4dd&oe=615F470A&_nc_sid=86f79a
Spring wardrobe update for pets! #zarapets #zaranewin,500,226002,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/173994695_1042199182978208_5413176796250174091_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=CisON4QTQ9kAX-FZnUM&edm=ALQROFkBAAAA&ccb=7-4&oh=1e3530c42664608f9a30d7dde518140f&oe=616388F6&_nc_sid=30a2ef&ig_cache_key=MjU2MDU1MjQ2NDU1NDQwNzQxNw%3D%3D.2-ccb7-4
Spring wardrobe update for pets! #zarapets #zaranewin,808,92798,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/177475858_489637869050120_2380950160416546428_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=txDqbTjqZVcAX_r9Gqw&edm=ALQROFkBAAAA&ccb=7-4&oh=c5f944a2468e1579288bbd5e0e592caa&oe=61640D9D&_nc_sid=30a2ef&ig_cache_key=MjU2MDM1NzYxMTQ3OTE3NjYwMg%3D%3D.2-ccb7-4
Spring wardrobe update for pets! #zarapets #zaranewin,197,130562,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/177239866_873923586672400_7756180222727170436_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=OVTsqUlHyvEAX80x9-r&edm=ALQROFkBAAAA&ccb=7-4&oh=c50fc268466f59c08c0e9cdb9079124f&oe=61635513&_nc_sid=30a2ef&ig_cache_key=MjU2MDI4NTY5NTEwMzg2OTA3Ng%3D%3D.2-ccb7-4
"We are continuously searching for better processes and materials, that's why we have set in motion the sustainable innovation hub initiative, a collaborative platform that identifies technological innovations for developing processes and raw materials that reduce our impact #joinlife #zarawoman",372,52247,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/176244010_285861246333792_4166834275804623607_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=HlKNAhKauMQAX-HeJys&edm=ALQROFkBAAAA&ccb=7-4&oh=c68d94de62cd8cff1f6da450b9560a28&oe=6164996A&_nc_sid=30a2ef&ig_cache_key=MjU1ODM2OTEzMTg3MTM5NDQ4NQ%3D%3D.2-ccb7-4
"Ecovero™️, viscose produced by Lenzing, is vertified by the EU Ecolabel which guarantees they are fibers that comply with the European Union's most stringent environmental standards from the raw materials stage through production #joinlife #zarawoman",204,44688,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/176885958_339467057517547_539936114683076253_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Rwi-zHpwxqAAX86_VA_&edm=ALQROFkBAAAA&ccb=7-4&oh=7f7b12b3d83d86d4d3901bafeedc126e&oe=61632D4F&_nc_sid=30a2ef&ig_cache_key=MjU1ODIyOTE4MTA2Njc2NzgwNw%3D%3D.2-ccb7-4
"We use the #joinlife label to classify all garments that have been manufactured using more sustainable processes and raw materials, which help us to reduce our environmental impact #zarawoman",168,44117,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/176962799_3879541818767162_374983405711035202_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=tH0JmycI2NgAX_fnCjd&edm=ALQROFkBAAAA&ccb=7-4&oh=68528825c5f62637a3e4e4b678afd422&oe=6163E681&_nc_sid=30a2ef&ig_cache_key=MjU1ODA0NjIyNzc5OTU1Mjc4MA%3D%3D.2-ccb7-4
ZARA SRPLS | New Collection 06 now available #zarasrpls #zaraman @zaraman,125,16256,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/177002453_762986864233987_5532526080036307214_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=T-MvLlX9SgcAX_LZk5H&edm=APU89FABAAAA&ccb=7-4&oh=30bd51ae7599486648f5f17490beff0e&oe=615F25BF&_nc_sid=86f79a
ZARA SRPLS | New Collection 06 now available #zarasrpls #zarawoman,171,19180,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/175881075_321530689543239_3112841338136613328_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=oL1z_3FDVT4AX-4CPbE&edm=APU89FABAAAA&ccb=7-4&oh=711be4bb05bd0195031902c2de77628b&oe=615F5B92&_nc_sid=86f79a
ZARA SRPLS | New Collection 06 now available #zarasrpls #zarakids @zarakids,94,16318,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/175974201_322475915901805_8932982402232834647_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=2iHTNv0dEBMAX-jFfPO&edm=APU89FABAAAA&ccb=7-4&oh=05bd2d16c84a58f836ced0528fa84cbd&oe=615F42F3&_nc_sid=86f79a
ZARA SRPLS | Collection 06 COMING SOON #zarasrpls #zaraman @zaraman,143,14116,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/175856008_1340145756360412_1233552895856728249_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=2_W0w2bNk0kAX-k0yCS&edm=APU89FABAAAA&ccb=7-4&oh=09d2bcca8ac377cddfda015d542aeb41&oe=615F1A13&_nc_sid=86f79a
ZARA SRPLS | Collection 06 COMING SOON #zarasrpls #zarawoman,97,16296,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/175249236_128805242562328_6357537193796461458_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=G7zo6Piefn8AX8G4Fty&edm=APU89FABAAAA&ccb=7-4&oh=2e3089fa04f868c42436a1c9cdf8554e&oe=615F205E&_nc_sid=86f79a
ZARA SRPLS | Collection 06 COMING SOON #zarasrpls #zarakids @zarakids,76,16440,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/175498337_4190807050969355_2129921900783414875_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Sutc0dW3KmAAX9yj73Z&edm=APU89FABAAAA&ccb=7-4&oh=408fdb6872c5af100237ab3c83871710&oe=615F442F&_nc_sid=86f79a
Vibrant printed collection #zarawoman,536,61261,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/173217115_2843259285930593_8443969859189673172_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=eNVcFFPupigAX-hpt4q&edm=ALQROFkBAAAA&ccb=7-4&oh=4475fad1a3d97854cc43cb4ab6930d75&oe=61639CD3&_nc_sid=30a2ef&ig_cache_key=MjU1MzI3ODEwNzE5MzE0NTIzMA%3D%3D.2-ccb7-4
Vibrant printed collection #zarawoman,244,30274,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/173663457_446601639769644_6677960996606398876_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=lKrSMCLoxgkAX-NvBcj&edm=APU89FABAAAA&ccb=7-4&oh=13d44a897ca9f608256f604ffcf21777&oe=615FB174&_nc_sid=86f79a
Vibrant printed collection #zarawoman,262,58591,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/173543378_797259044549158_6522443582710799303_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=1a2te1H11GYAX8WEtkW&edm=ALQROFkBAAAA&ccb=7-4&oh=b91518637c0f0116a59960dd00e62838&oe=6164C415&_nc_sid=30a2ef&ig_cache_key=MjU1MzA1MDgyMTI2NTE4NzQxNA%3D%3D.2-ccb7-4
Long knit dress #zarawoman,608,95369,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/170103608_492331385279346_8962424648563427850_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=rgRW-vGJv6AAX_jHPd6&edm=ALQROFkBAAAA&ccb=7-4&oh=ff771da06dfc34cf50d75b990aef29e4&oe=61644F16&_nc_sid=30a2ef&ig_cache_key=MjU0ODIwMTYxOTYzNjg2NDkzOA%3D%3D.2-ccb7-4
Long sequin dress. Limited edition #zarawoman,568,114890,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/170403882_4418585044836237_8309515342428142854_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=jKLx9uN22ggAX8ipPA_&edm=ALQROFkBAAAA&ccb=7-4&oh=fb249b28d9cd2218bd0ecd311c8f9c8d&oe=6164212E&_nc_sid=30a2ef&ig_cache_key=MjU0ODExNDk2MDA5ODQyMTIwOQ%3D%3D.2-ccb7-4
Pointelle knit dress #zarawoman,613,166382,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/170176015_140310131363115_1366413185867105951_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=SJgW_csvlFUAX8o1hGx&edm=ALQROFkBAAAA&ccb=7-4&oh=ddf889c006075acc5f5e0ce71a8da652&oe=61636ED7&_nc_sid=30a2ef&ig_cache_key=MjU0ODAyMjE4NzQyOTE0MTY4MA%3D%3D.2-ccb7-4
PRINCE™️ VS ZARA collection #zarawoman,419,66517,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/168997353_154288916573796_7291477845055375683_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=zxXvkyosFBgAX_A-CrY&edm=ALQROFkBAAAA&ccb=7-4&oh=e72401c09db44e3db305168663a87619&oe=61646D7C&_nc_sid=30a2ef&ig_cache_key=MjU0NTI5MDc1Njk3NDE2NTM3NA%3D%3D.2-ccb7-4
PRINCE™️ VS ZARA collection #zaraman,191,28587,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/168557031_876726452898006_5141068953287835366_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=axG9zd-xEIEAX9rk6GX&edm=ALQROFkBAAAA&ccb=7-4&oh=589256f29012a7df590ac14fc6328142&oe=61633857&_nc_sid=30a2ef&ig_cache_key=MjU0NTE5ODAyMDczNjM3ODU2Ng%3D%3D.2-ccb7-4
PRINCE™️ VS ZARA collection #zarawoman,257,63484,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/168418001_189500942986602_7491524246530072926_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=OIO2jJPrEZkAX8wNUTE&edm=ALQROFkBAAAA&ccb=7-4&oh=5adc5edac7035bac8389f1aafb25491e&oe=616360A9&_nc_sid=30a2ef&ig_cache_key=MjU0NTA3MDU2NzA4NzA3NTExMw%3D%3D.2-ccb7-4
Beachwear collection #zarawoman,309,45088,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/167631053_768268154127567_6313860766867956188_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=S-F9xM9v-04AX_6azYG&edm=ALQROFkBAAAA&ccb=7-4&oh=9263572055a6fe7183b042ec08fcdad7&oe=6164A7EC&_nc_sid=30a2ef&ig_cache_key=MjU0MzE0NDMzMzA1ODk0OTc2Nw%3D%3D.2-ccb7-4
Beachwear collection #zarawoman,350,72174,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/167627358_480849079706425_2640062587942316437_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=szxRNgdzVkoAX_I7yy3&edm=ALQROFkBAAAA&ccb=7-4&oh=964ed56216616c31cdb071d0747e9713&oe=616411DF&_nc_sid=30a2ef&ig_cache_key=MjU0Mjk5NjAzMjQ1MTg3NTUwNQ%3D%3D.2-ccb7-4
Beachwear collection #zarawoman,319,71499,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/167636353_123939079651296_4371299477025662368_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=haKgQ3_hbRsAX-GWBfx&edm=ALQROFkBAAAA&ccb=7-4&oh=e697910e7d550205b3e7662955d6a72f&oe=616337F7&_nc_sid=30a2ef&ig_cache_key=MjU0Mjg0Mjg0OTgxNzY1OTE1Mg%3D%3D.2-ccb7-4
Satin effect lace pants #zarawoman,228,43806,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/167460576_275691137370250_3132218847443556578_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=SdCK7_0_D2MAX-_I1qT&edm=ALQROFkBAAAA&ccb=7-4&oh=a47454f2e213a592205443ce9064c949&oe=61637FE1&_nc_sid=30a2ef&ig_cache_key=MjU0MTY1OTgzNzM5ODYyNTc4NA%3D%3D.2-ccb7-4
Lace dress #zarawoman,212,48735,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/164106131_3887987267926308_6155660859496678643_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Cm7dQ42JGSoAX9nuXJ2&edm=ALQROFkBAAAA&ccb=7-4&oh=f9ae2eddd8d23f87bb7107399c12ae87&oe=6164ACD7&_nc_sid=30a2ef&ig_cache_key=MjU0MTU1NDA2OTQ1ODUzMzIyMQ%3D%3D.2-ccb7-4
Long silk dress #zarawoman,286,72420,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/166202547_295090988832666_7913682710860056896_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=GdTjx1J2UwMAX8d1pPy&edm=ALQROFkBAAAA&ccb=7-4&oh=0642a63ce0216cc1d6236348e99f1c4f&oe=61649D23&_nc_sid=30a2ef&ig_cache_key=MjU0MTQ1NDUzNjEzMzIxODAzMg%3D%3D.2-ccb7-4
"Spring Summer 2021 Kids Campaign

Art director: Fabien Baron @fabienbaron
Photographs: Mario Sorrenti @mario_sorrenti
Stylist: Karl Templer #KarlTempler
Hair: Teddy Charles @teddycharles35
Make-up: Pati Dubroff @patidubroff

 #zarakids #zaracampaign #ss21 @zarakids",1703,76900,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/162831841_1320315638352209_8469609677389869508_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Lk_-s_uf4TwAX8jfcTs&edm=APU89FABAAAA&ccb=7-4&oh=519f3e6115e1f70a81398f004dc05868&oe=6163BD31&_nc_sid=86f79a
"Spring Summer 2021 Kids Campaign

Art director: Fabien Baron @fabienbaron
Stylist: Karl Templer #KarlTempler
Hair: Teddy Charles @teddycharles35
Make-up: Pati Dubroff @patidubroff

 #zarakids #zaracampaign #ss21 @zarakids",418,23473,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/162033679_775372896731856_8033954179368149336_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Sy3LTcIuZzgAX-lpqpX&tn=fmk9mR368s7ov4cA&edm=APU89FABAAAA&ccb=7-4&oh=b996644eea8e56786fa6f7463b2930df&oe=615F70A1&_nc_sid=86f79a
"Spring Summer 2021 Kids Campaign

Art director: Fabien Baron @fabienbaron
Photographs: Mario Sorrenti @mario_sorrenti
Stylist: Karl Templer #KarlTempler
Hair: Teddy Charles @teddycharles35
Make-up: Pati Dubroff @patidubroff

 #zarakids #zaracampaign #ss21 @zarakids",408,69423,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/162304344_778666156404745_5506679751045263803_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=v36TzAr4mrAAX8bv8jw&edm=APU89FABAAAA&ccb=7-4&oh=5447325c195823cac6eeef1d0483140b&oe=61633EFD&_nc_sid=86f79a
"Spring Summer 2021 Man Campaign

Art director: Fabien Baron @fabienbaron
Photographs: Craig McDean @craigmcdeanstudio
Stylist: Karl Templer #KarlTempler
Hair: Guido Palau @guidopalau
Make-up: Diane Kendal @diane.kendal
Thank you @parkervannoord and @abbychampion 

#zaraman #zaracampaign #ss21 @zaraman",388,92023,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/161728208_288515832635792_8967025198083601670_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=gyg0t3-wtP0AX8M6ZHf&edm=APU89FABAAAA&ccb=7-4&oh=0cd83545a52744024801c7267655fd02&oe=616342A8&_nc_sid=86f79a
"Spring Summer 2021 Man Campaign

Film director: Fabien Baron @fabienbaron
Stylist: Karl Templer #KarlTempler
Hair: Guido Palau @guidopalau
Make-up: Diane Kendal @diane.kendal
Thank you @parkervannoord and @abbychampion 

#zaraman #zaracampaign #ss21 @zaraman",147,19504,https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/161883812_124984542904350_4563134717839119618_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=51PbXizroGMAX8WSJWF&edm=APU89FABAAAA&ccb=7-4&oh=ed5f3e23a75e1a666c433122fa03640a&oe=615F47D6&_nc_sid=86f79a
